1095,"ZBC
Zilbercoin",ZBC,?,$0.037952,"?
                        
                        
                            *",Low Vol,-0.23%,-11.55%,-11.99%
1096,"SNAKE
SnakeEyes",SNAKE,?,$0.037856,"?
                        
                        
                            *",Low Vol,0.15%,8.99%,18.01%
1097,"CASH
Cash Poker Pro",CASH,?,$0.037561,"?
                        
                        
                            *",Low Vol,4.62%,14.16%,-47.78%
1098,"APC
AlpaCoin",APC,?,$0.034587,?,"$6,613",-1.47%,15.10%,85.12%
1099,"MCI
Musiconomi",MCI,?,$0.034570,"?
                        
                        
                            *",Low Vol,0.32%,-11.19%,-35.51%
1100,"SPANK
SpankChain",SPANK,?,$0.034279,"?
                        
                        
                            *","$20,553",1.31%,-9.92%,-17.60%
1101,"XIN
Infinity Econ...",XIN,?,$0.032161,"?
                        
                        
                            *","$227,698",0.02%,-5.13%,-29.72%
1102,"TSL
Energo",TSL,?,$0.031045,"?
                        
                        
                            *","$237,065",0.53%,-0.69%,-2.24%
1103,"STU
bitJob",STU,?,$0.030346,"?
                        
                        
                            *","$1,384",0.67%,-9.15%,-30.22%
1104,"FRN
Francs",FRN,?,$0.028250,?,Low Vol,0.02%,5.95%,-15.15%
1105,"GMT
Mercury Protocol",GMT,?,$0.026999,"?
                        
                        
                            *","$14,046",0.94%,7.18%,-41.70%
1106,"BUB
Bubble",BUB,?,$0.025049,"?
                        
                        
                            *",$568,0.33%,16.79%,115.29%
1107,"RYZ
ANRYZE",RYZ,?,$0.024062,"?
                        
                        
                            *","$398,810",0.30%,8.04%,?
1108,"LEND
EthLend",LEND,?,$0.023471,"?
                        
                        
                            *","$691,096",0.30%,2.71%,?
1109,"SHELL
ShellCoin",SHELL,?,$0.023054,"?
                        
                        
                            *",Low Vol,0.33%,-30.85%,?
1110,"XCPO
Copico",XCPO,?,$0.021875,"?
                        
                        
                            *","$132,906",0.17%,-3.29%,-24.08%
1111,"HOLD
Interstellar ...",HOLD,?,$0.021423,?,"$21,300",-1.08%,-6.13%,-77.69%
1112,"ASN
Aseancoin",ASN,?,$0.020101,?,"$4,109",2.87%,-42.06%,524.80%
1113,"MINEX
Minex",MINEX,?,$0.019072,"?
                        
                        
                            *","$7,799",-1.29%,-19.13%,-62.20%
1114,"VEE
BLOCKv",VEE,?,$0.018644,"?
                        
                        
                            *","$86,051",-0.28%,-0.19%,?
1115,"WA
WA Space",WA,?,$0.018244,?,$857,0.95%,-9.76%,-26.47%
1116,"AXIOM
Axiom",AXIOM,?,$0.016958,?,Low Vol,0.33%,1.05%,23.86%
1117,"PNX
Phantomx",PNX,?,$0.016712,?,"$3,414",-0.40%,-14.39%,4.41%
1118,"MGC
MergeCoin",MGC,?,$0.013468,"?
                        
                        
                            *","$1,336",0.67%,4.92%,-4.25%
1119,"TYC
Tyrocoin",TYC,?,$0.013079,?,Low Vol,0.33%,?,?
1120,"BIT
First Bitcoin",BIT,?,$0.012929,?,Low Vol,0.02%,-1.77%,2.09%
1121,"MSD
MSD",MSD,?,$0.012767,"?
                        
                        
                            *","$67,313",0.00%,-0.17%,-4.63%
1122,"SISA
SISA",SISA,?,$0.012262,"?
                        
                        
                            *","$7,853",0.57%,9.91%,-42.72%
1123,"YEL
Yellow Token",YEL,?,$0.011454,"?
                        
                        
                            *",Low Vol,-6.41%,-20.00%,537.80%
1124,"SKC
Skeincoin",SKC,?,$0.010667,?,Low Vol,1.30%,4.58%,216.98%
1125,"TRICK
TrickyCoin",TRICK,?,$0.010640,?,Low Vol,0.33%,-2.01%,24.01%
1126,"ZSE
ZSEcoin",ZSE,?,$0.010446,?,Low Vol,-1.49%,1.36%,3.44%
1127,"EGOLD
eGold",EGOLD,?,$0.009967,"?
                        
                        
                            *",Low Vol,-0.18%,-6.39%,-23.89%
1128,"BTCM
BTCMoon",BTCM,?,$0.009662,"?
                        
                        
                            *","$15,650",0.21%,-7.05%,-10.22%
1129,"INF
InfChain",INF,?,$0.009660,?,"$123,780",1.13%,11.14%,13.55%
1130,"METAL
MetalCoin",METAL,?,$0.009217,"?
                        
                        
                            *",Low Vol,0.06%,-0.68%,?
1131,"GML
GameLeagueCoin",GML,?,$0.009150,"?
                        
                        
                            *",Low Vol,?,?,?
1132,"GAY
GAY Money",GAY,?,$0.008483,?,Low Vol,0.91%,-23.05%,-33.28%
1133,"VIU
Viuly",VIU,?,$0.008479,"?
                        
                        
                            *","$17,801",-1.56%,8.44%,125.78%
1134,"SOON
SoonCoin",SOON,?,$0.007920,"?
                        
                        
                            *",Low Vol,-0.02%,-14.97%,30.45%
1135,"DFS
DFSCoin",DFS,?,$0.007831,?,"$1,840",-0.92%,-15.33%,-19.50%
1136,"GRN
Granite",GRN,?,$0.007544,?,Low Vol,0.33%,2.97%,-47.31%
1137,"RICHX
RichCoin",RICHX,?,$0.007402,?,Low Vol,0.07%,15.25%,26.16%
1138,"FAZZ
Fazzcoin",FAZZ,?,$0.007176,"?
                        
                        
                            *",Low Vol,1.56%,3.22%,14.66%
1139,"VULC
Vulcano",VULC,?,$0.006878,?,$841,-1.70%,-19.23%,-32.26%
1140,"XID
International...",XID,?,$0.006776,?,Low Vol,-0.09%,-3.10%,-7.57%
1141,"MUT
Mutual Coin",MUT,?,$0.006566,?,"$73,219",13.61%,18.11%,-15.97%
1142,"QBT
Cubits",QBT,?,$0.006401,?,Low Vol,-2.28%,-6.68%,232.84%
1143,"DBG
Digital Bulli...",DBG,?,$0.006371,"?
                        
                        
                            *",Low Vol,0.03%,-0.73%,21.46%
1144,"FOR
FORCE",FOR,?,$0.006067,?,"$28,410",-0.80%,-7.30%,140.43%
1145,"FAP
FAPcoin",FAP,?,$0.005731,"?
                        
                        
                            *",Low Vol,-0.65%,-8.27%,-46.95%
1146,"AMS
AmsterdamCoin",AMS,?,$0.005339,?,$587,-2.15%,-12.54%,-2.28%
1147,"VASH
VPNCoin",VASH,?,$0.005190,"?
                        
                        
                            *","$11,344",0.77%,12.37%,2.35%
1148,"IBTC
iBTC",IBTC,?,$0.005102,"?
                        
                        
                            *","$2,222",1.53%,-14.76%,-48.47%
1149,"XQN
Quotient",XQN,?,$0.005099,"?
                        
                        
                            *",Low Vol,0.33%,14.06%,6.28%
1150,"OCOW
OCOW",OCOW,?,$0.004854,?,Low Vol,0.06%,-0.34%,?
1151,"RUPX
Rupaya [OLD]",RUPX,?,$0.004819,?,Low Vol,-1.40%,21.00%,-47.99%
1152,"DMC
DynamicCoin",DMC,?,$0.004656,?,"$54,960",-0.13%,-38.93%,47.20%
1153,"FLASH
Flash",FLASH,?,$0.004644,"?
                        
                        
                            *",$521,-1.41%,4.20%,-2.69%
1154,"AIB
Advanced Inte...",AIB,?,$0.004582,?,Low Vol,0.29%,-1.61%,35.56%
1155,"HYTV
Hyper TV",HYTV,?,$0.004368,"?
                        
                        
                            *","$4,525",1.52%,-21.72%,?
1156,"PRES
President Trump",PRES,?,$0.004209,"?
                        
                        
                            *",Low Vol,-1.44%,-12.02%,-0.95%
1157,"RUBIT
RubleBit",RUBIT,?,$0.004056,?,Low Vol,0.70%,-0.06%,23.19%
1158,"BTCS
Bitcoin Silver",BTCS,?,$0.003776,"?
                        
                        
                            *","$29,791",2.10%,64.03%,-2.12%
1159,"CTIC3
Coimatic 3.0",CTIC3,?,$0.003666,"?
                        
                        
                            *","$1,011",0.98%,-2.04%,13.24%
1160,"BET
BetaCoin",BET,?,$0.003658,?,Low Vol,0.94%,44.99%,37.14%
1161,"BTC2X
Bitcoin2x",BTC2X,?,$0.003641,"?
                        
                        
                            *","$13,997",-0.96%,-26.57%,-76.66%
1162,"BCCS
BitcoinCashSc...",BCCS,?,$0.003578,?,Low Vol,0.07%,-9.10%,-63.87%
1163,"BAC
BitAlphaCoin",BAC,?,$0.003554,?,Low Vol,0.07%,-4.71%,7.48%
1164,"MMXVI
MMXVI",MMXVI,?,$0.003325,?,Low Vol,0.33%,10.26%,25.88%
1165,"FC
Facecoin",FC,?,$0.003236,"?
                        
                        
                            *",Low Vol,0.19%,-22.66%,-21.68%
1166,"BTBc
Bitbase",BTBc,?,$0.003182,?,$827,-1.11%,-12.48%,-40.48%
1167,"MGC
GulfCoin",MGC,?,$0.003109,?,"$9,096",-0.57%,19.45%,-8.02%
1168,"MOTO
Motocoin",MOTO,?,$0.003104,?,Low Vol,1.22%,34.06%,-3.26%
1169,"WIC
Wi Coin",WIC,?,$0.002765,"?
                        
                        
                            *","$1,150",0.53%,-16.41%,-17.54%
1170,"NTWK
Network Token",NTWK,?,$0.002757,"?
                        
                        
                            *",Low Vol,0.36%,-49.36%,15.89%
1171,"BXC
Bitcedi",BXC,?,$0.002701,?,Low Vol,-2.29%,-7.73%,81.19%
1172,"UTA
UtaCoin",UTA,?,$0.002660,"?
                        
                        
                            *",Low Vol,0.33%,-6.14%,172.02%
1173,"SSS
Sharechain",SSS,?,$0.002650,"?
                        
                        
                            *","$29,809",1.43%,5.02%,-15.61%
1174,"9COIN
9COIN",9COIN,?,$0.002646,"?
                        
                        
                            *","$1,233",3.55%,-5.67%,-3.73%
1175,"LTG
LiteCoin Gold",LTG,?,$0.002564,"?
                        
                        
                            *","$3,822",0.52%,5.91%,5.31%
1176,"SAK
Sharkcoin",SAK,?,$0.002523,?,"$5,120",-1.64%,16.20%,-2.06%
1177,"10MT
10M Token",10MT,?,$0.002382,"?
                        
                        
                            *",Low Vol,-2.76%,17.64%,-19.17%
1178,"NEOG
NEO GOLD",NEOG,?,$0.002265,"?
                        
                        
                            *","$5,260",0.51%,-13.90%,-23.91%
1179,"LAZ
Lazaruscoin",LAZ,?,$0.002217,"?
                        
                        
                            *",Low Vol,0.33%,22.49%,20.42%
1180,"IRL
IrishCoin",IRL,?,$0.002198,?,Low Vol,0.33%,6.97%,-22.74%
1181,"SKULL
Pirate Blocks",SKULL,?,$0.002108,?,Low Vol,-1.19%,17.98%,-13.60%
1182,"HNC
Huncoin",HNC,?,$0.002106,?,Low Vol,0.33%,-2.64%,97.40%
1183,"QBC
Quebecoin",QBC,?,$0.001884,?,Low Vol,0.33%,1.02%,25.22%
1184,"CYC
Cycling Coin",CYC,?,$0.001873,"?
                        
                        
                            *",$843,-2.61%,-41.96%,89.88%
1185,"FUTC
FutCoin",FUTC,?,$0.001773,?,Low Vol,0.33%,-4.66%,-0.26%
1186,"IPY
Infinity Pay",IPY,?,$0.001753,"?
                        
                        
                            *",Low Vol,-0.65%,-49.89%,-6.29%
1187,"EBIT
eBIT",EBIT,?,$0.001725,"?
                        
                        
                            *",Low Vol,4.89%,59.32%,122.22%
1188,"PI
PiCoin",PI,?,$0.001694,?,Low Vol,1.16%,7.71%,?
1189,"REGA
Regacoin",REGA,?,$0.001687,?,Low Vol,-0.78%,-3.87%,-24.10%
1190,"FBL
Faceblock",FBL,?,$0.001643,"?
                        
                        
                            *",Low Vol,0.18%,-11.69%,32.24%
1191,"CBD
CBD Crystals",CBD,?,$0.001573,"?
                        
                        
                            *",Low Vol,0.72%,2.46%,?
1192,"WSX
WeAreSatoshi",WSX,?,$0.001523,?,Low Vol,-0.91%,-9.71%,-4.80%
1193,"LDCN
LandCoin",LDCN,?,$0.001489,"?
                        
                        
                            *",Low Vol,0.87%,-31.60%,-73.76%
1194,"PRM
PrismChain",PRM,?,$0.001330,"?
                        
                        
                            *",Low Vol,0.62%,6.91%,24.67%
1195,"BEST
BestChain",BEST,?,$0.001330,?,Low Vol,0.32%,0.97%,24.61%
1196,"SKR
Sakuracoin",SKR,?,$0.001262,?,Low Vol,-0.45%,-9.18%,48.10%
1197,"SPORT
SportsCoin",SPORT,?,$0.001204,"?
                        
                        
                            *",Low Vol,-0.03%,-0.16%,55.45%
1198,"FUDD
DimonCoin",FUDD,?,$0.001157,"?
                        
                        
                            *",$791,0.22%,-30.96%,-76.42%
1199,"BLAZR
BlazerCoin",BLAZR,?,$0.001108,?,Low Vol,0.33%,-4.11%,-0.13%
1200,"GMX
GoldMaxCoin",GMX,?,$0.000885,"?
                        
                        
                            *",Low Vol,0.14%,0.87%,-94.17%
1201,"MARX
MarxCoin",MARX,?,$0.000819,?,Low Vol,1.40%,-35.50%,-20.10%
1202,"BSN
Bastonet",BSN,?,$0.000807,"?
                        
                        
                            *",$904,-4.09%,22.66%,-4.72%
1203,"FONZ
Fonziecoin",FONZ,?,$0.000787,"?
                        
                        
                            *",Low Vol,-0.83%,-10.28%,48.78%
1204,"HIGH
High Gain",HIGH,?,$0.000665,?,Low Vol,0.33%,-8.35%,-14.81%
1205,"XVE
The Vegan Ini...",XVE,?,$0.000618,"?
                        
                        
                            *","$4,184",-1.17%,29.36%,73.91%
1206,"XRY
Royalties",XRY,?,$0.000578,?,"$9,951",14.06%,-81.31%,-99.21%
1207,"PLC
PlusCoin",PLC,?,$0.000577,"?
                        
                        
                            *","$3,496",-0.80%,-21.29%,1.31%
1208,"DON
Donationcoin",DON,?,$0.000561,?,Low Vol,-2.44%,-4.16%,12.28%
1209,"SHA
SHACoin",SHA,?,$0.000554,?,Low Vol,0.33%,-4.90%,11.00%
1210,"LTH
LAthaan",LTH,?,$0.000554,?,Low Vol,0.33%,?,-10.07%
1211,"DISK
DarkLisk",DISK,?,$0.000551,?,Low Vol,0.05%,-37.79%,-38.43%
1212,"GAIN
UGAIN",GAIN,?,$0.000547,?,Low Vol,-0.04%,-0.28%,?
1213,"UR
UR",UR,?,$0.000541,?,Low Vol,-1.29%,-2.23%,-13.53%
1214,"UNRC
UniversalRoya...",UNRC,?,$0.000509,"?
                        
                        
                            *",Low Vol,0.25%,-0.81%,-9.95%
1215,"DUTCH
Dutch Coin",DUTCH,?,$0.000497,?,$605,-0.42%,4.36%,10.47%
1216,"HCC
Happy Creator...",HCC,?,$0.000456,"?
                        
                        
                            *",Low Vol,3.22%,-16.54%,28.38%
1217,"MONETA
Moneta",MONETA,?,$0.000443,?,Low Vol,0.33%,34.74%,41.24%
1218,"TCR
TheCreed",TCR,?,$0.000443,?,Low Vol,0.33%,17.52%,25.42%
1219,"TOP
TopCoin",TOP,?,$0.000368,?,Low Vol,5.75%,-0.85%,-58.95%
1220,"ACN
Avoncoin",ACN,?,$0.000355,"?
                        
                        
                            *",Low Vol,-2.22%,-20.64%,-2.43%
1221,"MBL
MobileCash",MBL,?,$0.000333,?,Low Vol,0.33%,1.05%,-18.35%
1222,"CHEAP
Cheapcoin",CHEAP,?,$0.000333,"?
                        
                        
                            *",Low Vol,0.33%,1.05%,26.11%
1223,"TEAM
TeamUp",TEAM,?,$0.000330,"?
                        
                        
                            *",Low Vol,0.05%,-0.32%,?
1224,"WINK
Wink",WINK,?,$0.000315,"?
                        
                        
                            *",Low Vol,0.51%,19.20%,19.65%
1225,"INDIA
India Coin",INDIA,?,$0.000251,"?
                        
                        
                            *",Low Vol,4.25%,4.66%,19.55%
1226,"RUNNERS
Runners",RUNNERS,?,$0.000247,"?
                        
                        
                            *",Low Vol,0.29%,12.70%,31.69%
1227,"TCOIN
T-coin",TCOIN,?,$0.000230,?,"$4,620",3.89%,5.76%,-1.63%
1228,"CC
CyberCoin",CC,?,$0.000222,"?
                        
                        
                            *",Low Vol,0.33%,12.06%,149.35%
1229,"CME
Cashme",CME,?,$0.000222,?,Low Vol,0.33%,102.10%,?
1230,"CYDER
Cyder",CYDER,?,$0.000222,"?
                        
                        
                            *",Low Vol,0.33%,1.05%,-29.82%
1231,"NAMO
NamoCoin",NAMO,?,$0.000220,?,"$1,492",0.30%,23.13%,83.01%
1232,"OX
OX Fina",OX,?,$0.000211,"?
                        
                        
                            *","$1,102",3.04%,72.00%,14.43%
1233,"VGC
VegasCoin",VGC,?,$0.000200,?,Low Vol,0.44%,646.88%,12.49%
1234,"ELTC2
eLTC",ELTC2,?,$0.000182,"?
                        
                        
                            *",Low Vol,0.04%,135.42%,16.04%
1235,"EUSD
eUSD",EUSD,?,$0.000175,"?
                        
                        
                            *",Low Vol,5.55%,-50.07%,4.02%
1236,"ANI
Animecoin",ANI,?,$0.000168,?,Low Vol,-4.96%,0.19%,13.52%
1237,"SIC
Swisscoin",SIC,?,$0.000142,?,"$41,651",-0.27%,-3.72%,-32.21%
1238,"ACES
Aces",ACES,?,$0.000139,"?
                        
                        
                            *",Low Vol,4.22%,25.97%,-28.81%
1239,"PRIMU
Primulon",PRIMU,?,$0.000133,?,Low Vol,4.95%,-39.37%,-27.94%
1240,"TELL
Tellurion",TELL,?,$0.000133,?,Low Vol,4.76%,7.39%,-29.37%
1241,"BGR
Bongger",BGR,?,$0.000125,?,Low Vol,-2.52%,-24.18%,0.86%
1242,"HALLO
Halloween Coin",HALLO,?,$0.000119,?,Low Vol,-0.13%,7.01%,-4.41%
1243,"FFC
FireFlyCoin",FFC,?,$0.000118,?,Low Vol,0.31%,7.64%,25.41%
1244,"TURBO
TurboCoin",TURBO,?,$0.000112,"?
                        
                        
                            *",Low Vol,0.38%,?,26.16%
1245,"X2
X2",X2,?,$0.000111,"?
                        
                        
                            *",Low Vol,0.30%,1.65%,25.42%
1246,"LKC
LinkedCoin",LKC,?,$0.000111,?,Low Vol,0.27%,?,?
1247,"WOW
Wowcoin",WOW,?,$0.000111,?,"$4,001",0.33%,-7.69%,-2.43%
1248,"KARMA
Karmacoin",KARMA,?,$0.000111,?,Low Vol,0.33%,?,24.67%
1249,"UNC
UNCoin",UNC,?,$0.000111,"?
                        
                        
                            *",Low Vol,0.33%,1.05%,24.67%
1250,"PAYP
PayPeer",PAYP,?,$0.000111,?,Low Vol,0.33%,?,24.67%
1251,"GOLF
Golfcoin",GOLF,?,$0.000111,?,Low Vol,0.33%,1.05%,24.67%
1252,"RCN
Rcoin",RCN,?,$0.000111,?,Low Vol,0.33%,1.05%,24.67%
1253,"MONEY
MoneyCoin",MONEY,?,$0.000111,?,Low Vol,0.33%,?,24.10%
1254,"XSTC
Safe Trade Coin",XSTC,?,$0.000111,"?
                        
                        
                            *",Low Vol,0.33%,?,24.24%
1255,"MEN
PeopleCoin",MEN,?,$0.000111,?,Low Vol,0.33%,0.93%,24.67%
1256,"BIRDS
Birds",BIRDS,?,$0.000111,?,Low Vol,0.33%,1.38%,24.67%
1257,"KASHH
KashhCoin",KASHH,?,$0.000111,"?
                        
                        
                            *",Low Vol,5.80%,0.77%,300.39%
1258,"SFE
SafeCoin",SFE,?,$0.000111,?,Low Vol,0.07%,0.11%,23.89%
1259,"LEPEN
LePen",LEPEN,?,$0.000110,"?
                        
                        
                            *",Low Vol,-0.05%,1.19%,14.55%
1260,"ANTX
Antimatter",ANTX,?,$0.000109,?,Low Vol,0.23%,?,-5.49%
1261,"BITOK
Bitok",BITOK,?,$0.000102,"?
                        
                        
                            *",Low Vol,-0.93%,-7.37%,14.31%
1262,"PCN
PeepCoin",PCN,?,$0.000096,"?
                        
                        
                            *",Low Vol,3.16%,690.35%,6612.75%
1263,"YES
Yescoin",YES,?,$0.000094,?,Low Vol,1.36%,109.05%,81.22%
1264,"PRN
Protean",PRN,?,$0.000069,"?
                        
                        
                            *",Low Vol,9.25%,56.91%,99.39%
1265,"B3
B3Coin",B3,?,$0.000051,?,"$325,111",1.82%,-13.06%,-91.01%
1266,"FLAP
FlappyCoin",FLAP,?,$0.000015,?,Low Vol,14.82%,-51.35%,-70.52%
1267,"IFC
Infinitecoin",IFC,?,$0.000013,?,Low Vol,-1.46%,-6.37%,3.32%
1268,"COUPE
Coupecoin",COUPE,?,$0.000009,"?
                        
                        
                            *",Low Vol,2.57%,-68.94%,39.68%
1269,"BAT
BatCoin",BAT,?,$0.000002,?,Low Vol,-0.71%,18.19%,32.46%
1270,"RBBT
RabbitCoin",RBBT,?,$0.000002,?,Low Vol,0.00%,0.97%,7.16%
1271,"EXRN
EXRNchain",EXRN,?,$6.5e-07,"?
                        
                        
                            *",Low Vol,-5.45%,12.56%,-31.05%
1272,"EDOGE
EtherDoge",EDOGE,?,$4.6e-07,"?
                        
                        
                            *",$621,0.22%,-18.54%,0.66%
1273,"SHND
StrongHands",SHND,?,$2.7e-08,?,"$1,685",1.72%,23.00%,-7.24%
